Global_AMRscore,Global_AMRclass,Global_AMRgene,Global_VFscore,China_AMRscore,China_AMRclass,China_AMRgene,China_VFscore,Africa_AMRscore,Africa_AMRclass,Africa_AMRgene,Africa_VFscore,Europe_AMRscore,Europe_AMRclass,Europe_AMRgene,Europe_VFscore,USA_AMRscore,USA_AMRclass,USA_AMRgene,USA_VFscore
1.438,5.932666666666667,8.364666666666666,1.2213333333333334,1.5626666666666666,6.117333333333334,7.879333333333333,2.2226666666666666,1.3026666666666666,7.092666666666666,10.93,0.7353333333333333,1.4306666666666668,5.575333333333333,7.914666666666666,0.7953333333333333,1.5773333333333333,6.069333333333334,8.586666666666666,0.9413333333333334
1.4426666666666668,6.005333333333334,8.456666666666667,1.2066666666666668,1.5233333333333334,6.116,7.979333333333333,2.3146666666666667,1.266,6.998666666666667,10.763333333333334,0.7126666666666667,1.47,5.663333333333333,8.078,0.744,1.5873333333333333,6.033333333333333,8.569333333333333,0.9566666666666667
1.4486666666666668,5.927333333333333,8.288666666666666,1.258,1.4933333333333334,6.013333333333334,7.794,2.2933333333333334,1.2906666666666666,6.988666666666667,10.836,0.7446666666666667,1.4913333333333334,5.839333333333333,8.421333333333333,0.782,1.5906666666666667,6.0986666666666665,8.62,1.0006666666666666
1.44,6.006,8.382666666666667,1.208,1.556,6.248666666666667,8.076,2.232,1.3,7.036,10.897333333333334,0.7266666666666667,1.4913333333333334,5.83,8.316666666666666,0.8453333333333334,1.5513333333333332,5.942666666666667,8.442,1.0213333333333334
1.4433333333333334,5.914666666666666,8.258,1.2386666666666666,1.5573333333333332,6.233333333333333,8.035333333333334,2.3393333333333333,1.2813333333333334,7.036666666666667,10.908666666666667,0.7273333333333334,1.502,5.6946666666666665,7.997333333333334,0.7386666666666667,1.6013333333333333,6.054666666666667,8.618,0.976
1.418,5.802,8.189333333333334,1.2433333333333334,1.5806666666666667,6.224666666666667,8.026666666666667,2.272,1.274,7.000666666666667,10.822666666666667,0.726,1.4673333333333334,5.713333333333333,8.098,0.7826666666666666,1.584,6.097333333333333,8.62,0.958
1.456,6.056666666666667,8.488666666666667,1.256,1.5386666666666666,6.076,7.815333333333333,2.252,1.274,6.982,10.780666666666667,0.7313333333333333,1.4166666666666667,5.624666666666666,7.984,0.7166666666666667,1.5766666666666667,6.062666666666667,8.584666666666667,1.0126666666666666
1.3866666666666667,5.863333333333333,8.204666666666666,1.2253333333333334,1.522,6.0986666666666665,7.857333333333333,2.324,1.2766666666666666,6.966666666666667,10.75,0.726,1.408,5.549333333333333,7.792666666666666,0.69,1.5846666666666667,6.117333333333334,8.718,0.9946666666666667
1.458,6.032,8.375333333333334,1.22,1.5426666666666666,6.1466666666666665,8.062,2.280666666666667,1.2893333333333334,7.025333333333333,10.848,0.7406666666666667,1.4353333333333333,5.594,7.979333333333333,0.7493333333333333,1.5986666666666667,6.092,8.602666666666666,0.9873333333333333
1.4333333333333333,5.867333333333334,8.243333333333334,1.264,1.5306666666666666,6.104666666666667,7.988,2.3453333333333335,1.2886666666666666,7.037333333333334,10.888666666666667,0.7426666666666667,1.4373333333333334,5.787333333333334,8.366,0.788,1.5906666666666667,6.044,8.463333333333333,0.9726666666666667
1.41,5.870666666666667,8.316666666666666,1.2326666666666666,1.5533333333333332,6.204666666666666,8.064,2.223333333333333,1.294,7.046666666666667,10.904,0.722,1.522,6.046,8.657333333333334,0.7666666666666667,1.6246666666666667,6.200666666666667,8.740666666666666,0.9946666666666667
1.4346666666666668,5.916,8.303333333333333,1.252,1.5326666666666666,6.100666666666666,7.844666666666667,2.259333333333333,1.2886666666666666,7.017333333333333,10.894666666666666,0.74,1.4786666666666666,5.63,7.905333333333333,0.7493333333333333,1.6186666666666667,6.182666666666667,8.777333333333333,1.0106666666666666
1.458,6.0,8.421333333333333,1.262,1.5553333333333332,6.246666666666667,8.21,2.2733333333333334,1.274,6.969333333333333,10.802,0.722,1.494,5.757333333333333,8.1,0.7633333333333333,1.5993333333333333,6.051333333333333,8.562,1.0433333333333332
1.4566666666666668,6.0553333333333335,8.592666666666666,1.286,1.522,6.014,7.932666666666667,2.3193333333333332,1.272,7.009333333333333,10.844666666666667,0.7146666666666667,1.486,5.836,8.226666666666667,0.7766666666666666,1.59,6.053333333333334,8.498666666666667,0.9793333333333333
1.4253333333333333,5.959333333333333,8.428,1.2206666666666666,1.5133333333333334,6.039333333333333,7.786,2.2906666666666666,1.2793333333333334,7.028666666666667,10.802,0.7286666666666667,1.528,5.933333333333334,8.458,0.7846666666666666,1.61,6.13,8.672666666666666,0.9413333333333334
1.416,5.968,8.450666666666667,1.276,1.5386666666666666,6.094666666666667,7.896,2.3066666666666666,1.2826666666666666,6.996,10.793333333333333,0.7613333333333333,1.4466666666666668,5.68,8.017333333333333,0.7346666666666667,1.5593333333333332,5.973333333333334,8.375333333333334,0.9733333333333334
1.4326666666666668,5.9126666666666665,8.283333333333333,1.232,1.5533333333333332,6.302666666666667,8.265333333333333,2.274,1.292,7.038,10.828666666666667,0.7273333333333334,1.458,5.773333333333333,8.24,0.7673333333333333,1.606,6.166,8.759333333333334,1.024
1.4533333333333334,5.960666666666667,8.197333333333333,1.2993333333333332,1.5306666666666666,6.113333333333333,7.943333333333333,2.3146666666666667,1.2826666666666666,7.012666666666667,10.864666666666666,0.7306666666666667,1.454,5.674666666666667,7.992,0.742,1.592,6.028666666666667,8.504,1.0013333333333334
1.4753333333333334,6.082,8.652,1.2466666666666666,1.5266666666666666,6.053333333333334,7.833333333333333,2.326,1.2753333333333334,6.98,10.859333333333334,0.7113333333333334,1.468,5.758,8.169333333333332,0.7366666666666667,1.6113333333333333,6.013333333333334,8.434666666666667,1.0366666666666666
1.4126666666666667,5.878666666666667,8.222666666666667,1.3093333333333332,1.5353333333333334,5.997333333333334,7.656666666666666,2.336,1.2833333333333334,7.028666666666667,10.913333333333334,0.7366666666666667,1.454,5.634,7.905333333333333,0.6913333333333334,1.6,6.132666666666666,8.644,0.9466666666666667
1.4613333333333334,5.943333333333333,8.346666666666666,1.2466666666666666,1.5233333333333334,6.058,7.859333333333334,2.398,1.2886666666666666,7.018666666666666,10.867333333333333,0.7053333333333334,1.482,5.796,8.176,0.7786666666666666,1.5933333333333333,6.0473333333333334,8.52,0.9933333333333333
1.4513333333333334,5.988666666666667,8.356,1.2906666666666666,1.5413333333333334,6.066666666666666,7.745333333333333,2.3513333333333333,1.2833333333333334,6.972666666666667,10.747333333333334,0.73,1.3846666666666667,5.543333333333333,7.888,0.7306666666666667,1.5853333333333333,6.096666666666667,8.657333333333334,1.0153333333333334
1.434,5.970666666666666,8.436,1.2533333333333334,1.5286666666666666,6.096666666666667,7.906,2.242,1.2893333333333334,7.043333333333333,10.882666666666667,0.7246666666666667,1.458,5.65,7.915333333333334,0.7753333333333333,1.6093333333333333,6.034,8.505333333333333,0.984
1.4526666666666668,5.918,8.284,1.19,1.5533333333333332,6.224666666666667,8.1,2.3626666666666667,1.284,6.962666666666666,10.763333333333334,0.7306666666666667,1.4666666666666666,5.649333333333334,8.060666666666666,0.7706666666666667,1.5546666666666666,6.021333333333334,8.545333333333334,0.9593333333333334
1.4713333333333334,6.041333333333333,8.473333333333333,1.2126666666666666,1.516,6.096,7.923333333333333,2.2626666666666666,1.2793333333333334,6.994666666666666,10.867333333333333,0.744,1.4653333333333334,5.722666666666667,8.130666666666666,0.7513333333333333,1.568,6.064,8.564666666666668,0.9706666666666667
1.4166666666666667,5.889333333333333,8.332,1.2233333333333334,1.5726666666666667,6.148666666666666,7.962666666666666,2.28,1.2826666666666666,6.968666666666667,10.779333333333334,0.7366666666666667,1.448,5.698666666666667,8.187333333333333,0.7826666666666666,1.5893333333333333,6.018666666666666,8.47,0.9753333333333334
1.458,5.961333333333333,8.311333333333334,1.2313333333333334,1.5366666666666666,6.238,8.17,2.268666666666667,1.2753333333333334,6.989333333333334,10.852,0.73,1.506,5.883333333333334,8.371333333333334,0.7406666666666667,1.6006666666666667,6.190666666666667,8.822666666666667,0.9733333333333334
1.4186666666666667,5.884,8.271333333333333,1.24,1.558,6.113333333333333,7.914666666666666,2.3333333333333335,1.2913333333333334,7.037333333333334,10.886,0.742,1.4706666666666666,5.689333333333333,8.098666666666666,0.748,1.5613333333333332,6.020666666666667,8.45,1.012
1.4573333333333334,5.9366666666666665,8.213333333333333,1.1873333333333334,1.546,6.174,8.028666666666666,2.3386666666666667,1.2786666666666666,7.03,10.849333333333334,0.7213333333333334,1.4406666666666668,5.607333333333333,8.031333333333333,0.766,1.6133333333333333,6.172,8.783333333333333,0.9853333333333333
1.446,5.923333333333333,8.354,1.316,1.5493333333333332,6.195333333333333,8.013333333333334,2.2573333333333334,1.2853333333333334,7.018,10.874666666666666,0.736,1.4653333333333334,5.828666666666667,8.408666666666667,0.7753333333333333,1.6313333333333333,6.150666666666667,8.731333333333334,1.0253333333333334
1.4326666666666668,5.916666666666667,8.428,1.2593333333333334,1.5266666666666666,6.020666666666667,7.806666666666667,2.267333333333333,1.2866666666666666,7.045333333333334,10.854666666666667,0.7293333333333333,1.4246666666666667,5.556,7.8773333333333335,0.768,1.5993333333333333,6.080666666666667,8.489333333333333,0.9733333333333334
1.464,5.959333333333333,8.422666666666666,1.224,1.5206666666666666,6.14,8.031333333333333,2.352,1.2846666666666666,7.002666666666666,10.786666666666667,0.7126666666666667,1.4733333333333334,5.746666666666667,8.192666666666666,0.7306666666666667,1.582,6.134666666666667,8.72,0.9773333333333334
1.4533333333333334,5.93,8.202,1.244,1.5046666666666666,6.054666666666667,7.85,2.352,1.27,6.956666666666667,10.746,0.7246666666666667,1.4993333333333334,5.783333333333333,8.198,0.782,1.5966666666666667,6.084,8.622,1.0426666666666666
1.454,5.957333333333334,8.386,1.162,1.532,6.021333333333334,7.886,2.272,1.2786666666666666,6.989333333333334,10.796666666666667,0.726,1.444,5.733333333333333,8.208666666666666,0.7806666666666666,1.6013333333333333,6.094666666666667,8.570666666666666,0.992
1.4386666666666668,6.002,8.510666666666667,1.2553333333333334,1.5446666666666666,6.084,7.846,2.3346666666666667,1.2886666666666666,7.021333333333334,10.808666666666667,0.7213333333333334,1.436,5.562,7.86,0.7266666666666667,1.596,6.082,8.601333333333333,0.954
1.4546666666666668,6.028,8.545333333333334,1.248,1.516,6.07,7.953333333333333,2.342,1.2746666666666666,6.938666666666666,10.716,0.7406666666666667,1.46,5.767333333333333,8.281333333333333,0.718,1.576,6.04,8.516,1.0853333333333333
1.472,5.942666666666667,8.280666666666667,1.202,1.506,6.064666666666667,7.854,2.267333333333333,1.2906666666666666,7.035333333333333,10.863333333333333,0.7253333333333334,1.4246666666666667,5.578,7.929333333333333,0.778,1.5806666666666667,5.959333333333333,8.264666666666667,0.984
1.4773333333333334,5.962666666666666,8.285333333333334,1.204,1.5313333333333334,6.148666666666666,8.076666666666666,2.1646666666666667,1.2733333333333334,6.959333333333333,10.768,0.7246666666666667,1.4573333333333334,5.782,8.223333333333333,0.7733333333333333,1.5793333333333333,6.012666666666667,8.595333333333333,1.0426666666666666
1.434,5.97,8.303333333333333,1.1853333333333333,1.5493333333333332,6.144666666666667,8.02,2.288,1.2793333333333334,7.049333333333333,10.9,0.7226666666666667,1.4613333333333334,5.662,8.092,0.7253333333333334,1.5913333333333333,6.093333333333334,8.598666666666666,0.9193333333333333
1.44,5.900666666666667,8.199333333333334,1.1933333333333334,1.5286666666666666,6.056,7.828,2.308,1.286,7.046,10.918,0.7446666666666667,1.4546666666666668,5.748666666666667,8.179333333333334,0.7646666666666667,1.554,5.977333333333333,8.413333333333334,0.9953333333333333
1.4433333333333334,6.099333333333333,8.596666666666666,1.2313333333333334,1.568,6.251333333333333,8.1,2.255333333333333,1.266,6.97,10.791333333333334,0.7106666666666667,1.4146666666666667,5.498,7.730666666666667,0.7213333333333334,1.6293333333333333,6.088,8.535333333333334,1.0226666666666666
1.3953333333333333,5.828666666666667,8.106666666666667,1.226,1.5386666666666666,6.13,7.984,2.3486666666666665,1.2893333333333334,7.006666666666667,10.813333333333333,0.7353333333333333,1.4826666666666666,5.758,8.211333333333334,0.764,1.6033333333333333,6.124,8.689333333333334,0.9993333333333333
1.4393333333333334,5.8966666666666665,8.181333333333333,1.2586666666666666,1.5073333333333334,6.042666666666666,7.785333333333333,2.262,1.29,7.032666666666667,10.862666666666666,0.7433333333333333,1.4513333333333334,5.674,7.975333333333333,0.742,1.5846666666666667,6.068,8.627333333333333,0.938
1.426,5.962666666666666,8.316666666666666,1.1733333333333333,1.5386666666666666,6.141333333333334,7.993333333333333,2.308666666666667,1.274,6.963333333333333,10.755333333333333,0.726,1.4766666666666666,5.777333333333333,8.094666666666667,0.7766666666666666,1.5953333333333333,6.054,8.539333333333333,1.012
1.4486666666666668,5.943333333333333,8.337333333333333,1.1933333333333334,1.5273333333333334,5.990666666666667,7.794666666666667,2.2826666666666666,1.278,7.002666666666666,10.874,0.7273333333333334,1.43,5.586666666666667,7.998666666666667,0.7553333333333333,1.604,6.0906666666666665,8.59,0.9733333333333334
1.4606666666666666,5.921333333333333,8.37,1.23,1.5373333333333334,6.184,8.038666666666666,2.3233333333333333,1.28,6.996,10.827333333333334,0.7306666666666667,1.4913333333333334,5.806666666666667,8.286,0.7513333333333333,1.5886666666666667,6.106,8.589333333333334,0.944
1.432,5.908,8.243333333333334,1.228,1.5366666666666666,6.076,7.876,2.3613333333333335,1.2713333333333334,6.998666666666667,10.835333333333333,0.7166666666666667,1.4846666666666666,5.804666666666667,8.238666666666667,0.792,1.584,6.057333333333333,8.516666666666667,0.9826666666666667
1.438,6.002666666666666,8.457333333333333,1.2886666666666666,1.5453333333333332,6.19,8.063333333333333,2.279333333333333,1.27,7.02,10.892,0.7273333333333334,1.4513333333333334,5.6433333333333335,8.019333333333334,0.7753333333333333,1.602,6.044666666666667,8.556666666666667,0.9793333333333333
1.47,5.997333333333334,8.396,1.2673333333333334,1.5166666666666666,6.106,7.918,2.25,1.2853333333333334,6.978,10.706666666666667,0.728,1.5013333333333334,5.718,8.138666666666667,0.7253333333333334,1.6006666666666667,6.084666666666666,8.532666666666668,0.9533333333333334
1.4633333333333334,6.098,8.600666666666667,1.226,1.5313333333333334,6.1,7.84,2.3406666666666665,1.2893333333333334,7.059333333333333,10.96,0.734,1.4446666666666668,5.743333333333333,8.177333333333333,0.7513333333333333,1.5806666666666667,5.9206666666666665,8.265333333333333,0.9926666666666667
1.4873333333333334,5.983333333333333,8.484666666666667,1.2586666666666666,1.5493333333333332,6.125333333333334,7.894666666666667,2.3253333333333335,1.2653333333333334,6.916666666666667,10.667333333333334,0.724,1.4233333333333333,5.565333333333333,7.862666666666667,0.7726666666666666,1.588,6.168,8.669333333333332,0.9266666666666666
1.4713333333333334,6.008,8.479333333333333,1.2533333333333334,1.5286666666666666,6.133333333333334,8.046666666666667,2.276,1.2626666666666666,6.989333333333334,10.844666666666667,0.7393333333333333,1.4626666666666666,5.732,8.181333333333333,0.7606666666666667,1.6026666666666667,6.125333333333334,8.619333333333334,1.0506666666666666
1.4586666666666666,6.068666666666667,8.462666666666667,1.2113333333333334,1.5413333333333334,6.205333333333333,8.084666666666667,2.3026666666666666,1.2853333333333334,7.013333333333334,10.858,0.7186666666666667,1.4413333333333334,5.613333333333333,7.947333333333333,0.8046666666666666,1.5806666666666667,6.02,8.425333333333333,1.03
1.456,6.076,8.420666666666667,1.222,1.5286666666666666,6.194,8.162666666666667,2.278,1.2906666666666666,7.012666666666667,10.752666666666666,0.7126666666666667,1.44,5.6353333333333335,8.098,0.714,1.6366666666666667,6.176666666666667,8.779333333333334,0.9666666666666667
1.4733333333333334,6.008666666666667,8.358,1.3053333333333332,1.5193333333333334,6.025333333333333,7.833333333333333,2.332,1.272,7.0,10.794666666666666,0.722,1.4513333333333334,5.6513333333333335,8.048666666666668,0.7546666666666667,1.586,6.0906666666666665,8.635333333333334,0.984
1.4273333333333333,5.958,8.465333333333334,1.2366666666666666,1.5486666666666666,6.145333333333333,7.923333333333333,2.2773333333333334,1.2833333333333334,7.025333333333333,10.869333333333334,0.7413333333333333,1.4893333333333334,5.7973333333333334,8.296,0.786,1.5526666666666666,6.036,8.506,0.9346666666666666
1.4433333333333334,5.983333333333333,8.435333333333332,1.2626666666666666,1.562,6.140666666666666,7.993333333333333,2.306,1.2826666666666666,7.019333333333333,10.885333333333334,0.7193333333333334,1.4373333333333334,5.674,8.084666666666667,0.7266666666666667,1.6506666666666667,6.258,8.842,0.9873333333333333
1.432,5.926,8.364666666666666,1.1626666666666667,1.5333333333333334,6.198666666666667,8.105333333333334,2.304,1.292,7.019333333333333,10.894,0.728,1.4853333333333334,5.807333333333333,8.338666666666667,0.8293333333333334,1.5733333333333333,6.141333333333334,8.681333333333333,0.968
1.4513333333333334,5.96,8.417333333333334,1.2946666666666666,1.538,6.074666666666666,7.964666666666667,2.264,1.274,6.994666666666666,10.826,0.734,1.4646666666666666,5.623333333333333,7.972,0.7506666666666667,1.5966666666666667,6.092666666666666,8.589333333333334,0.9946666666666667
1.4726666666666666,6.034666666666666,8.441333333333333,1.2166666666666666,1.5593333333333332,6.156666666666666,7.931333333333333,2.279333333333333,1.2626666666666666,6.979333333333333,10.78,0.7113333333333334,1.47,5.69,8.083333333333334,0.798,1.5946666666666667,6.1466666666666665,8.715333333333334,1.0413333333333334
1.4366666666666668,5.908666666666667,8.318666666666667,1.276,1.5673333333333332,6.142666666666667,7.974,2.2826666666666666,1.2873333333333334,7.08,10.934,0.7306666666666667,1.496,5.755333333333334,8.14,0.772,1.596,6.022666666666667,8.454,0.9326666666666666
1.4866666666666666,6.132666666666666,8.61,1.1813333333333333,1.5713333333333332,6.181333333333333,7.97,2.3673333333333333,1.2713333333333334,6.964,10.753333333333334,0.7406666666666667,1.4486666666666668,5.703333333333333,8.045333333333334,0.7533333333333333,1.604,6.084666666666666,8.696666666666667,0.9626666666666667
1.456,5.94,8.330666666666668,1.2506666666666666,1.5193333333333334,6.078666666666667,7.863333333333333,2.2666666666666666,1.28,6.967333333333333,10.814666666666668,0.73,1.4773333333333334,5.828666666666667,8.278666666666666,0.7586666666666667,1.5546666666666666,6.022666666666667,8.520666666666667,0.9586666666666667
1.43,5.929333333333333,8.325333333333333,1.2553333333333334,1.5493333333333332,6.164666666666666,7.956,2.318,1.2713333333333334,6.990666666666667,10.792666666666667,0.7466666666666667,1.4593333333333334,5.636666666666667,8.026,0.7933333333333333,1.5526666666666666,5.97,8.402,1.018
1.448,5.898666666666666,8.176,1.192,1.572,6.276,8.066,2.3386666666666667,1.27,6.957333333333334,10.764666666666667,0.7433333333333333,1.436,5.682,8.075333333333333,0.75,1.5593333333333332,5.958666666666667,8.380666666666666,0.996
1.4046666666666667,5.817333333333333,8.132666666666667,1.23,1.532,6.109333333333334,7.919333333333333,2.284666666666667,1.2793333333333334,6.982,10.73,0.7266666666666667,1.4973333333333334,5.843333333333334,8.284,0.8073333333333333,1.57,6.109333333333334,8.604666666666667,0.9526666666666667
1.408,5.818666666666667,8.316666666666666,1.144,1.49,5.9046666666666665,7.526,2.3653333333333335,1.2726666666666666,6.988,10.894,0.726,1.442,5.6066666666666665,7.873333333333333,0.7746666666666666,1.614,6.148666666666666,8.643333333333333,1.0453333333333332
1.45,5.929333333333333,8.238,1.164,1.55,6.066,7.819333333333334,2.291333333333333,1.2933333333333332,6.990666666666667,10.827333333333334,0.7206666666666667,1.4466666666666668,5.608666666666666,7.882,0.7646666666666667,1.6106666666666667,6.104666666666667,8.648,0.9853333333333333
1.4186666666666667,5.947333333333333,8.317333333333334,1.258,1.556,6.212,8.06,2.294,1.2866666666666666,7.013333333333334,10.879333333333333,0.7453333333333333,1.4673333333333334,5.73,8.206666666666667,0.734,1.5786666666666667,6.050666666666666,8.59,0.9806666666666667
1.456,5.912,8.248666666666667,1.2073333333333334,1.5346666666666666,6.220666666666666,8.182,2.267333333333333,1.2993333333333332,7.053333333333334,10.857333333333333,0.728,1.4813333333333334,5.798,8.148,0.7166666666666667,1.5526666666666666,5.921333333333333,8.284,0.9873333333333333
1.432,5.865333333333333,8.200666666666667,1.1826666666666668,1.4986666666666666,6.044666666666667,7.782,2.248666666666667,1.284,6.992666666666667,10.844666666666667,0.7326666666666667,1.5006666666666666,5.87,8.345333333333333,0.7693333333333333,1.5946666666666667,6.108,8.69,1.058
1.4386666666666668,5.985333333333333,8.498666666666667,1.2346666666666666,1.5293333333333334,6.008666666666667,7.793333333333333,2.222,1.2713333333333334,6.9526666666666666,10.741333333333333,0.7326666666666667,1.4,5.602666666666667,8.075333333333333,0.7393333333333333,1.5913333333333333,6.122,8.704,0.944
1.4533333333333334,5.934,8.339333333333334,1.2093333333333334,1.51,6.152666666666667,8.034,2.304,1.2833333333333334,7.032,10.820666666666666,0.7186666666666667,1.4473333333333334,5.753333333333333,8.158,0.8033333333333333,1.5926666666666667,6.193333333333333,8.841333333333333,0.9686666666666667
